scale,CtreesHaloID,pid,mvir,rvir,rs,x,y,z,Mmvir_all,M200b,M200c,M500c,T/|U|,Halfmass_Scale,Acc_Rate_Inst,Acc_Rate_100Myr,Acc_Rate_1*Tdyn,Acc_Rate_2*Tdyn,Acc_Rate_Mpeak,c_vir,R200c,R500c,redshift,Ngal_Dsep_1,Ngal_Rvir,Ngal_R200c,Ngal_R500c,sigma,r_range,delta_sigma
0.4922,7480058853,-1,52337000000000.0,0.899898987,201.201004,767.24365,20.43648,615.0636,52622000000000.0,52424000000000.0,47785000000000.0,33090000000000.0,0.6705,0.3453,869.8,869.8,1113.0,8052.0,6058.0,0.0044726366623896,0.3833477567442223,0.2088138115053252,1.031694433157253,53,53,1,1,"[-2.15423177e+17 -2.15477369e+17 -2.15482800e+17 -2.15513592e+17
 -2.15544709e+17 -2.15559007e+17 -2.15566072e+17 -2.15575247e+17
 -2.15578375e+17 -2.15588326e+17 -2.15596449e+17 -2.15603302e+17
 -2.15600848e+17 -2.15595036e+17 -2.15598816e+17 -2.15604497e+17
 -2.15603712e+17 -2.15602990e+17 -2.15606042e+17 -2.15603367e+17]","[0.0899899  0.11329057 0.14262438 0.17955345 0.22604441 0.28457305
 0.35825624 0.45101788 0.56779788 0.71481517 0.89989899 1.1329057
 1.42624378 1.79553454 2.26044406 2.84573046 3.58256239 4.51017884
 5.67797875 7.14815174 8.99898987]","[8.88304019e+13 9.02415595e+13 6.03650590e+13 5.75160621e+13
 5.59240406e+13 4.43071892e+13 3.24134975e+13 2.62406626e+13
 1.85301615e+13 1.79703021e+13 1.64641314e+13 1.47117371e+13
 7.73390852e+12 1.21277404e+12 3.15015660e+12 5.57241323e+12
 3.02067161e+12 1.45025445e+12 2.84090742e+12 1.04746518e+11]"
0.4922,7470661793,-1,52825000000000.0,0.902685974,148.977005,730.19025,91.50223,661.72589,52825000000000.0,52882000000000.0,50585000000000.0,37695000000000.0,0.7158,0.4215,16380.0,16380.0,23180.0,17750.0,19360.0,0.0060592302416067,0.384574017147511,0.2095782413516023,1.031694433157253,48,48,2,1,"[-2.15410457e+17 -2.15444141e+17 -2.15484586e+17 -2.15517417e+17
 -2.15542446e+17 -2.15549371e+17 -2.15567369e+17 -2.15585427e+17
 -2.15586750e+17 -2.15594364e+17 -2.15598373e+17 -2.15599771e+17
 -2.15601654e+17 -2.15603331e+17 -2.15598191e+17 -2.15594683e+17
 -2.15598574e+17 -2.15602620e+17 -2.15602918e+17 -2.15605812e+17]","[0.0902686  0.11364143 0.14306609 0.18010953 0.22674447 0.28545437
 0.35936576 0.45241469 0.56955635 0.71702896 0.90268597 1.13641431
 1.43066086 1.80109531 2.26744465 2.85454369 3.59365759 4.52414686
 5.69556345 7.17028956 9.02685974]","[ 1.22433707e+14  9.85032219e+13  8.76704505e+13  7.60315381e+13
  6.37644806e+13  4.46022719e+13  3.94979852e+13  3.63154181e+13
  2.37482084e+13  1.97883205e+13  1.50149080e+13  1.03559433e+13
  7.72200966e+12  5.93042922e+12  4.98730026e+11 -1.89860746e+12
  1.25733355e+12  3.34628743e+12  2.29890251e+12  3.27702223e+12]"
0.4922,7480132867,-1,143110000000000.0,1.258401001,492.384003,794.13293,4.91148,745.14349,143110000000000.0,143450000000000.0,131280000000000.0,81212000000000.0,0.6947,0.353,-4120.0,-4120.0,17130.0,30480.0,26190.0,0.0025557308794209,0.5416047231108014,0.3096336135276344,1.031694433157253,70,104,1,1,"[-2.15489037e+17 -2.15493839e+17 -2.15501398e+17 -2.15507275e+17
 -2.15534200e+17 -2.15554206e+17 -2.15564589e+17 -2.15577172e+17
 -2.15585980e+17 -2.15587220e+17 -2.15599675e+17 -2.15605849e+17
 -2.15605270e+17 -2.15604637e+17 -2.15601819e+17 -2.15601867e+17
 -2.15603201e+17 -2.15602745e+17 -2.15601978e+17 -2.15601608e+17]","[ 0.1258401   0.1584233   0.19944312  0.25108401  0.31609604  0.39794134
  0.50097846  0.63069452  0.79399735  0.99958345  1.258401    1.584233
  1.99443118  2.51084009  3.1609604   3.97941337  5.00978462  6.30694516
  7.93997354  9.99583446 12.58401001]","[ 4.68053523e+13  3.25617536e+13  2.53145645e+13  1.96806105e+13
  2.94060355e+13  3.11772799e+13  2.62228350e+13  2.44843663e+13
  2.10060495e+13  1.40364902e+13  1.67148794e+13  1.44418917e+13
  8.74693868e+12  5.11985946e+12  1.45190878e+12  9.46806050e+11
  1.43922874e+12  6.20199566e+11 -9.27417216e+10 -2.92190228e+11]"
0.4922,7480133209,-1,84568000000000.0,1.055989014,252.093002,790.40692,3.45776,744.72925,84571000000000.0,84734000000000.0,76756000000000.0,53975000000000.0,0.7222,0.3231,22480.0,22480.0,23800.0,12030.0,13880.0,0.0041888866633433,0.4521209520655042,0.2521358908298669,1.031694433157253,57,63,1,1,"[-2.15436990e+17 -2.15462836e+17 -2.15508434e+17 -2.15532874e+17
 -2.15549638e+17 -2.15542391e+17 -2.15554875e+17 -2.15574724e+17
 -2.15589570e+17 -2.15592582e+17 -2.15595018e+17 -2.15596506e+17
 -2.15597631e+17 -2.15597306e+17 -2.15599611e+17 -2.15599050e+17
 -2.15602322e+17 -2.15603468e+17 -2.15604257e+17 -2.15603321e+17]","[ 0.1055989   0.13294114  0.16736298  0.21069751  0.26525245  0.33393305
  0.4203968   0.52924821  0.66628402  0.83880189  1.05598901  1.3294114
  1.6736298   2.10697508  2.65252448  3.33933047  4.20396798  5.29248213
  6.66284024  8.38801889 10.55989014]","[5.53724740e+13 5.12453662e+13 6.11039657e+13 5.39743946e+13
 4.46331685e+13 2.35888710e+13 2.27604714e+13 2.68843724e+13
 2.63305061e+13 1.85138523e+13 1.32183289e+13 9.27893033e+12
 6.56452279e+12 3.93706996e+12 3.93837263e+12 2.13118983e+12
 3.40888350e+12 2.87416641e+12 2.31100607e+12 8.67647083e+11]"
0.4922,7480133716,-1,178630000000000.0,1.354897949,372.535004,779.54645,1.67357,739.78857,178650000000000.0,178820000000000.0,169530000000000.0,110460000000000.0,0.6566,0.3857,21860.0,21860.0,44240.0,52100.0,54660.0,0.0036369681625944,0.5843713681886996,0.3374680714147067,1.031694433157253,98,149,1,1,"[-2.15374950e+17 -2.15387037e+17 -2.15411742e+17 -2.15448990e+17
 -2.15490759e+17 -2.15516564e+17 -2.15535563e+17 -2.15557889e+17
 -2.15586244e+17 -2.15595626e+17 -2.15600354e+17 -2.15599793e+17
 -2.15603511e+17 -2.15606350e+17 -2.15604401e+17 -2.15605877e+17
 -2.15606590e+17 -2.15603403e+17 -2.15603023e+17 -2.15604802e+17]","[ 0.13548979  0.17057155  0.21473685  0.27033768  0.34033498  0.42845635
  0.53939459  0.67905755  0.85488281  1.0762337   1.35489795  1.70571546
  2.14736854  2.70337682  3.40334977  4.28456352  5.39394589  6.79057555
  8.54882812 10.76233696 13.54897949]","[ 1.25000991e+14  8.64966589e+13  7.01630060e+13  6.77719895e+13
  6.91160819e+13  5.98905614e+13  4.97762471e+13  4.54933885e+13
  4.65954589e+13  3.53193379e+13  2.52677270e+13  1.55890125e+13
  1.21821316e+13  9.47764182e+12  4.75021495e+12  3.92855350e+12
  2.92829279e+12 -1.63113290e+11 -3.42562590e+11  9.06172729e+11]"
0.4922,7480170850,-1,59828000000000.0,0.940932983,160.397995,789.51947,47.08839,790.22205,59828000000000.0,59911000000000.0,55283000000000.0,42456000000000.0,0.6851,0.3377,8778.0,8778.0,5060.0,8594.0,7080.0,0.0058662390574146,0.4014034535561129,0.220101249814006,1.031694433157253,46,46,1,1,"[-2.15449303e+17 -2.15492055e+17 -2.15512275e+17 -2.15532271e+17
 -2.15564795e+17 -2.15579835e+17 -2.15590467e+17 -2.15606815e+17
 -2.15610396e+17 -2.15610643e+17 -2.15610105e+17 -2.15615432e+17
 -2.15618070e+17 -2.15613633e+17 -2.15618720e+17 -2.15617716e+17
 -2.15617836e+17 -2.15619341e+17 -2.15617510e+17 -2.15613582e+17]","[0.0940933  0.11845644 0.14912783 0.18774081 0.23635168 0.29754914
 0.37459217 0.4715836  0.59368858 0.74740964 0.94093298 1.18456444
 1.49127828 1.87740812 2.36351679 2.97549135 3.74592168 4.71583599
 5.93688576 7.47409635 9.40932983]","[ 6.68025513e+13  6.91242767e+13  5.63725216e+13  4.81856130e+13
  5.09242180e+13  4.16207691e+13  3.29690977e+13  3.11171708e+13
  2.18930347e+13  1.39692830e+13  8.47443343e+12  8.70824163e+12
  7.15917604e+12  1.71754242e+12  4.29341668e+12  2.07508463e+12
  1.38538874e+12  1.82347190e+12 -4.99390168e+09 -2.48114571e+12]"
0.4922,7480170917,-1,52403000000000.0,0.9002789920000001,91.239998,789.65271,49.13749,791.20483,52403000000000.0,52474000000000.0,49520000000000.0,38844000000000.0,0.7551,0.3773,20270.0,20270.0,26530.0,14880.0,14970.0,0.0098671526932738,0.3835140711677122,0.2089175396816724,1.031694433157253,37,37,1,1,"[-2.15460752e+17 -2.15486435e+17 -2.15528798e+17 -2.15539592e+17
 -2.15566734e+17 -2.15581310e+17 -2.15599229e+17 -2.15607650e+17
 -2.15612190e+17 -2.15616288e+17 -2.15616578e+17 -2.15616884e+17
 -2.15616227e+17 -2.15608220e+17 -2.15615676e+17 -2.15618605e+17
 -2.15618694e+17 -2.15617614e+17 -2.15616821e+17 -2.15615660e+17]","[0.0900279  0.11333841 0.1426846  0.17962927 0.22613986 0.28469321
 0.35840752 0.45120834 0.56803764 0.71511702 0.90027899 1.1333841
 1.42684605 1.79629275 2.26139858 2.84693214 3.58407522 4.51208337
 5.68037642 7.15117022 9.00278992]","[ 1.41435916e+14  1.05445202e+14  9.32602198e+13  6.56540161e+13
  5.85502565e+13  4.61395761e+13  4.04180989e+13  3.08152271e+13
  2.23076805e+13  1.66608959e+13  1.06955270e+13  6.94162620e+12
  3.96498120e+12 -2.55040805e+12  3.09538658e+12  3.80134538e+12
  2.45438656e+12  8.67467392e+11  4.65907628e+10 -7.03006938e+11]"
0.4922,7470154831,-1,83017000000000.0,1.049494995,176.358002,734.81885,25.98172,798.40295,83050000000000.0,83160000000000.0,79233000000000.0,59823000000000.0,0.6863,0.353,-372.0,-372.0,4681.0,14140.0,12010.0,0.0059509349340439,0.4492543895103882,0.250313458179105,1.031694433157253,60,62,1,1,"[-2.15424770e+17 -2.15439960e+17 -2.15499367e+17 -2.15524600e+17
 -2.15540823e+17 -2.15554457e+17 -2.15569597e+17 -2.15584419e+17
 -2.15591919e+17 -2.15592020e+17 -2.15596167e+17 -2.15597988e+17
 -2.15603147e+17 -2.15602823e+17 -2.15601278e+17 -2.15607125e+17
 -2.15606033e+17 -2.15602605e+17 -2.15607977e+17 -2.15608659e+17]","[ 0.1049495   0.13212359  0.16633375  0.20940178  0.26362122  0.33187946
  0.41781148  0.52599349  0.66218658  0.83364351  1.049495    1.32123592
  1.66333747  2.09401781  2.63621224  3.31879458  4.17811483  5.25993493
  6.62186575  8.33643507 10.49494995]","[ 5.98397291e+13  4.73402045e+13  6.73531483e+13  5.84178436e+13
  4.70952414e+13  3.83175913e+13  3.37294591e+13  3.06339347e+13
  2.40604207e+13  1.52448265e+13  1.22355167e+13  8.86921689e+12
  8.85106463e+12  5.38053616e+12  2.42007580e+12  5.21625293e+12
  2.60208403e+12 -5.21423248e+11  3.06088798e+12  2.36124678e+12]"
0.4922,7480134676,-1,57153000000000.0,0.926695007,259.265991,748.21973,1.9446,714.26904,57153000000000.0,57285000000000.0,52822000000000.0,33339000000000.0,0.6702,0.3857,14010.0,14010.0,14520.0,18550.0,18360.0,0.0035743022192216,0.3951365123071658,0.2161760050999654,1.031694433157253,64,61,1,1,"[-2.15388952e+17 -2.15406753e+17 -2.15455840e+17 -2.15500584e+17
 -2.15530792e+17 -2.15553951e+17 -2.15567909e+17 -2.15583759e+17
 -2.15585321e+17 -2.15588369e+17 -2.15594142e+17 -2.15601242e+17
 -2.15609245e+17 -2.15597740e+17 -2.15603151e+17 -2.15605644e+17
 -2.15608871e+17 -2.15609607e+17 -2.15605746e+17 -2.15607189e+17]","[0.0926695  0.11666399 0.14687126 0.18489996 0.23277526 0.29304669
 0.36892393 0.46444771 0.58470502 0.73610001 0.92669501 1.16663989
 1.46871261 1.84899962 2.32775261 2.93046692 3.68923927 4.64447707
 5.84705021 7.36100009 9.26695007]","[ 6.76554474e+13  5.39197226e+13  6.49924909e+13  6.92392268e+13
  6.27469791e+13  5.42031023e+13  4.30069275e+13  3.71361750e+13
  2.44164410e+13  1.73289723e+13  1.45767151e+13  1.36768168e+13
  1.36788315e+13  1.37189804e+12  4.27948397e+12  4.27312605e+12
  4.73225941e+12  3.45033870e+12 -2.58634760e+11  7.46879634e+11]"
0.4922,7480172006,-1,53448000000000.0,0.906221985,323.94101,747.58881,24.58299,796.32703,53451000000000.0,53564000000000.0,49287000000000.0,29599000000000.0,0.6769,0.4032,7347.0,7347.0,13220.0,19790.0,19480.0,0.0027974907684581,0.3861287541424205,0.2105479870624854,1.031694433157253,43,41,1,1,"[-2.15484074e+17 -2.15529381e+17 -2.15529492e+17 -2.15559478e+17
 -2.15564565e+17 -2.15573535e+17 -2.15576450e+17 -2.15588612e+17
 -2.15590868e+17 -2.15598028e+17 -2.15601520e+17 -2.15602288e+17
 -2.15598002e+17 -2.15603113e+17 -2.15603530e+17 -2.15606005e+17
 -2.15606635e+17 -2.15604866e+17 -2.15609191e+17 -2.15607862e+17]","[0.0906222  0.11408659 0.14362651 0.18081506 0.22763267 0.28657255
 0.36077347 0.45418689 0.57178742 0.71983771 0.90622199 1.14086589
 1.43626505 1.80815058 2.27632671 2.86572554 3.6077347  4.5418689
 5.71787417 7.1983771  9.06221985]","[2.32449484e+13 4.32530990e+13 2.73611999e+13 3.61834953e+13
 2.60401175e+13 2.20897340e+13 1.57772332e+13 1.76283531e+13
 1.25459673e+13 1.24336388e+13 1.00485260e+13 6.82498263e+12
 1.60193141e+12 4.23551060e+12 2.93550779e+12 3.41374113e+12
 2.55126115e+12 4.93972935e+11 3.04016400e+12 1.07988775e+12]"
0.4922,7480171337,-1,60770000000000.0,0.945848022,235.477005,736.02441,38.07155,763.29047,60808000000000.0,60853000000000.0,56114000000000.0,38609000000000.0,0.6821,0.369,16160.0,16160.0,14350.0,15220.0,14750.0,0.0040167320031949,0.4035663618087019,0.2214578392077378,1.031694433157253,61,60,1,1,"[-2.15465040e+17 -2.15498814e+17 -2.15503421e+17 -2.15528816e+17
 -2.15545143e+17 -2.15555676e+17 -2.15570617e+17 -2.15577191e+17
 -2.15589505e+17 -2.15597684e+17 -2.15601406e+17 -2.15602151e+17
 -2.15602441e+17 -2.15601217e+17 -2.15599689e+17 -2.15603445e+17
 -2.15604620e+17 -2.15603592e+17 -2.15602258e+17 -2.15607126e+17]","[0.0945848  0.11907521 0.14990681 0.18872149 0.23758628 0.29910341
 0.37654888 0.47404695 0.59678976 0.75131379 0.94584802 1.19075211
 1.49906809 1.88721491 2.37586281 2.99103407 3.7654888  4.74046954
 5.96789756 7.5131379  9.45848022]","[ 6.02466674e+13  5.93236480e+13  4.03371197e+13  4.14742761e+13
  3.64701134e+13  2.96568859e+13  2.81393136e+13  2.19024504e+13
  2.15891539e+13  1.87825072e+13  1.41996072e+13  9.42931407e+12
  6.13274763e+12  3.09690529e+12  9.89992585e+11  2.99447639e+12
  2.63104950e+12  1.01121236e+12 -2.03561171e+11  2.94265254e+12]"
0.4922,7470789943,-1,132160000000000.0,1.225427002,479.561005,704.90686,89.35069,807.59491,132160000000000.0,132470000000000.0,118370000000000.0,70780000000000.0,0.6415,0.353,28500.0,28500.0,9604.0,30070.0,27460.0,0.0025553099380964,0.5270170218798567,0.3001864842019652,1.031694433157253,64,89,1,1,"[-2.15298487e+17 -2.15365962e+17 -2.15414004e+17 -2.15444816e+17
 -2.15469071e+17 -2.15475423e+17 -2.15484036e+17 -2.15482815e+17
 -2.15533759e+17 -2.15565196e+17 -2.15584072e+17 -2.15593349e+17
 -2.15598391e+17 -2.15598528e+17 -2.15602838e+17 -2.15601173e+17
 -2.15600358e+17 -2.15600269e+17 -2.15599544e+17 -2.15599433e+17]","[ 0.1225427   0.15427212  0.19421709  0.24450483  0.30781335  0.38751404
  0.48785128  0.61416837  0.77319217  0.97339127  1.225427    1.54272119
  1.94217091  2.44504832  3.07813346  3.87514043  4.87851276  6.14168369
  7.73192167  9.73391267 12.25427002]","[1.26642689e+14 1.22479797e+14 1.07592362e+14 8.73268152e+13
 7.04033493e+13 4.84295552e+13 3.59915600e+13 2.19387995e+13
 4.59857965e+13 4.88507225e+13 4.27321794e+13 3.28156774e+13
 2.38867861e+13 1.51578816e+13 1.22837313e+13 6.69993911e+12
 3.71280355e+12 2.28676103e+12 9.85166541e+11 5.51690088e+11]"
0.4922,7470822468,-1,173560000000000.0,1.341956055,262.131989,707.63159,76.79683,820.8764,173600000000000.0,173710000000000.0,166490000000000.0,128750000000000.0,0.8046,0.4309,31240.0,31240.0,89310.0,69600.0,71530.0,0.005119390655522,0.5786338540613981,0.3337221676483683,1.031694433157253,102,148,1,1,"[-2.15409786e+17 -2.15446938e+17 -2.15472993e+17 -2.15497332e+17
 -2.15517081e+17 -2.15526718e+17 -2.15554551e+17 -2.15577032e+17
 -2.15583906e+17 -2.15586476e+17 -2.15600289e+17 -2.15597668e+17
 -2.15595648e+17 -2.15599415e+17 -2.15593514e+17 -2.15592058e+17
 -2.15601077e+17 -2.15603571e+17 -2.15603188e+17 -2.15600823e+17]","[ 0.13419561  0.16894226  0.2126857   0.26775543  0.33708412  0.42436377
  0.53424233  0.67257124  0.84671703  1.06595358  1.34195606  1.68942258
  2.12685702  2.67755434  3.37084121  4.24363765  5.34242328  6.72571243
  8.46717029 10.65953584 13.41956055]","[ 8.46993531e+13  7.68832602e+13  6.49494472e+13  5.63372697e+13
  4.80075863e+13  3.63711302e+13  4.05099529e+13  3.97448421e+13
  2.94142011e+13  2.01806114e+13  2.14485316e+13  1.18794372e+13
  6.22068426e+12  6.30174104e+12  2.53154061e+11 -7.59191093e+11
  5.21190535e+12  4.86225579e+12  2.82584458e+12  2.91015681e+11]"
0.4922,7470820138,-1,58639000000000.0,0.934656982,265.981995,722.19489,73.84608,853.47339,58639000000000.0,58729000000000.0,54648000000000.0,34724000000000.0,0.6614,0.4032,12380.0,12380.0,14360.0,22870.0,26160.0,0.0035139859072039,0.3986411617572644,0.2183701173866139,1.031694433157253,45,45,1,1,"[-2.15466386e+17 -2.15488251e+17 -2.15533660e+17 -2.15551980e+17
 -2.15567609e+17 -2.15573832e+17 -2.15574324e+17 -2.15583863e+17
 -2.15590674e+17 -2.15596719e+17 -2.15594806e+17 -2.15601193e+17
 -2.15601383e+17 -2.15607917e+17 -2.15612007e+17 -2.15607889e+17
 -2.15606392e+17 -2.15607234e+17 -2.15604266e+17 -2.15607195e+17]","[0.0934657  0.11766634 0.14813315 0.18648859 0.23477522 0.29556449
 0.37209365 0.46843815 0.58972869 0.74242443 0.93465698 1.17666343
 1.48133149 1.86488585 2.34775219 2.95564489 3.72093647 4.68438147
 5.89728687 7.42424431 9.34656982]","[ 5.03692307e+13  4.55763084e+13  5.74079249e+13  4.77810164e+13
  4.00095502e+13  2.91706271e+13  1.87156561e+13  1.78272246e+13
  1.55456998e+13  1.36232802e+13  7.38834473e+12  8.69180102e+12
  5.60410340e+12  7.65884893e+12  7.41261511e+12  2.07867529e+12
  3.67033845e+11  7.63188542e+11 -1.39105977e+12  9.70319635e+11]"
0.4922,7470192811,-1,92879000000000.0,1.089508057,430.070007,730.52277,23.17471,858.66418,92879000000000.0,92952000000000.0,88907000000000.0,50002000000000.0,0.7221,0.4215,48320.0,48320.0,46090.0,34610.0,37290.0,0.0025333272240954,0.4669184017365124,0.2615646646665107,1.031694433157253,95,103,1,1,"[-2.15457730e+17 -2.15466764e+17 -2.15494315e+17 -2.15505901e+17
 -2.15514592e+17 -2.15535286e+17 -2.15550702e+17 -2.15567274e+17
 -2.15583323e+17 -2.15596611e+17 -2.15598904e+17 -2.15596898e+17
 -2.15597735e+17 -2.15602300e+17 -2.15600974e+17 -2.15601194e+17
 -2.15603291e+17 -2.15605103e+17 -2.15609788e+17 -2.15610279e+17]","[ 0.10895081  0.13716094  0.17267539  0.21738544  0.27367205  0.3445327
  0.43374097  0.54604753  0.68743311  0.86542701  1.08950806  1.37160938
  1.7267539   2.17385437  2.73672051  3.44532699  4.3374097   5.46047529
  6.8743311   8.65427012 10.89508057]","[1.12753516e+14 7.68429376e+13 6.58680854e+13 4.88696717e+13
 3.63188495e+13 3.59725429e+13 3.24238844e+13 3.09143987e+13
 2.96316048e+13 2.70803970e+13 1.85337157e+13 1.04282568e+13
 7.10779231e+12 7.36474435e+12 3.81048929e+12 2.54325796e+12
 2.92787945e+12 2.99011372e+12 4.84316919e+12 3.36549964e+12]"
0.4922,7470788466,-1,156600000000000.0,1.296758057,432.019989,705.47223,89.68429,799.27863,156600000000000.0,156950000000000.0,143360000000000.0,80761000000000.0,0.6456,0.3773,22430.0,22430.0,36820.0,45630.0,42760.0,0.0030016158743062,0.5585948461614427,0.3206673979332959,1.031694433157253,67,117,1,1,"[-2.15352356e+17 -2.15385423e+17 -2.15410544e+17 -2.15429889e+17
 -2.15451746e+17 -2.15469156e+17 -2.15481337e+17 -2.15499431e+17
 -2.15547012e+17 -2.15569083e+17 -2.15581484e+17 -2.15595224e+17
 -2.15596970e+17 -2.15601708e+17 -2.15603392e+17 -2.15602208e+17
 -2.15601516e+17 -2.15600064e+17 -2.15598716e+17 -2.15598663e+17]","[ 0.12967581  0.16325217  0.2055223   0.25873725  0.3257309   0.4100709
  0.51624868  0.64991858  0.81819902  1.03005154  1.29675806  1.63252167
  2.05522302  2.58737248  3.25730897  4.10070903  5.16248681  6.49918583
  8.1819902  10.30051538 12.96758057]","[ 1.39487836e+14  1.08874494e+14  8.45458581e+13  6.55507673e+13
  5.51501395e+13  4.57822918e+13  3.65729204e+13  3.44921739e+13
  5.17845949e+13  4.65997627e+13  3.72269523e+13  3.21583463e+13
  2.13917526e+13  1.64869997e+13  1.14653168e+13  6.48694977e+12
  3.65636309e+12  1.39053461e+12  2.71814281e+10 -1.62804663e+10]"
0.4922,7470821330,-1,55072000000000.0,0.915310974,369.197998,717.84503,64.70963,822.41425,55074000000000.0,55243000000000.0,46031000000000.0,29301000000000.0,0.7334,0.3303,66800.0,66800.0,18100.0,8387.0,9566.0,0.0024791872625484,0.3901261992178623,0.2130435999874946,1.031694433157253,53,49,1,1,"[-2.15421707e+17 -2.15461299e+17 -2.15491641e+17 -2.15516428e+17
 -2.15545966e+17 -2.15558574e+17 -2.15569431e+17 -2.15582480e+17
 -2.15584549e+17 -2.15582935e+17 -2.15588148e+17 -2.15589917e+17
 -2.15601356e+17 -2.15600096e+17 -2.15598583e+17 -2.15601527e+17
 -2.15603675e+17 -2.15605851e+17 -2.15607316e+17 -2.15606883e+17]","[0.0915311  0.11523082 0.14506701 0.18262855 0.22991572 0.28944674
 0.36439186 0.45874217 0.57752218 0.72705735 0.91531097 1.15230824
 1.45067013 1.82628549 2.29915722 2.89446745 3.64391862 4.58742175
 5.77522182 7.2705735  9.15310974]","[5.61399351e+13 6.04030354e+13 5.72559178e+13 5.17657923e+13
 5.12989891e+13 4.03230697e+13 3.22923723e+13 2.86082421e+13
 1.93558981e+13 1.11946199e+13 1.03521866e+13 7.64793386e+12
 1.20433979e+13 6.80357254e+12 3.33822390e+12 3.96416728e+12
 3.85639399e+12 3.80631078e+12 3.32595728e+12 1.82528504e+12]"
0.4922,7470823839,-1,67929000000000.0,0.981616028,684.625977,714.82697,98.56432,841.15747,67954000000000.0,67998000000000.0,64233000000000.0,21050000000000.0,0.7855,0.4406,31010.0,31010.0,52080.0,31030.0,34660.0,0.0014337989807243,0.4193228567191922,0.2313667413139815,1.031694433157253,48,48,1,1,"[-2.15544048e+17 -2.15539676e+17 -2.15557036e+17 -2.15564290e+17
 -2.15563436e+17 -2.15560454e+17 -2.15572714e+17 -2.15581637e+17
 -2.15597193e+17 -2.15603366e+17 -2.15605097e+17 -2.15605692e+17
 -2.15601802e+17 -2.15607239e+17 -2.15605663e+17 -2.15601402e+17
 -2.15601000e+17 -2.15602583e+17 -2.15601825e+17 -2.15603284e+17]","[0.0981616  0.12357814 0.15557566 0.19585815 0.2465708  0.31041424
 0.39078838 0.49197342 0.61935784 0.77972533 0.98161603 1.23578136
 1.55575656 1.95858147 2.46570798 3.10414244 3.90788379 4.91973422
 6.19357842 7.79725327 9.81616028]","[ 5.38524947e+13  3.12198811e+13  3.06515839e+13  2.39172993e+13
  1.45515290e+13  7.29982117e+12  1.23413558e+13  1.34172542e+13
  1.82807884e+13  1.54294878e+13  1.08270272e+13  7.20720994e+12
  2.09309407e+12  4.75091349e+12  2.00349134e+12 -1.42434172e+12
 -1.15265682e+12  2.71589241e+11 -3.06739584e+11  7.27069796e+11]"
